,Category,SubCategory,Name,Image_url,Url,Safety,Natural,CCal,Quality,Evaluation
248, Рыба и морепродукты , Копченая рыба ," Скумбрия ""Русское море"" х/к",https://roscontrol.com/files/images/products/0f/06/0f06acc5e0a61cbd5f93_product_category_2a6aa128.jpg,https://roscontrol.com/product/skumbriya-russkoe-more-hk/,82,45,70,84,73
249, Рыба и морепродукты , Копченая рыба , Скумбрия Vici х/к,https://roscontrol.com/files/images/products/5e/07/5e07d26ac1123dbcc7a2_product_category_2a6aa128.jpg,https://roscontrol.com/product/skumbriya-vici-hk/,79,54,70,82,73
250, Рыба и морепродукты , Копченая рыба ," Скумбрия VICI/""Любо есть"" х/к",https://roscontrol.com/files/images/products/4d/ab/4dab2110ffa06200183b_product_category_2a6aa128.jpg,https://roscontrol.com/product/skumbriya-vicilyubo-est-hk/,80,10,70,60,58
251, Рыба и морепродукты , Копченая рыба ," Масляная рыба ""А`море"" х/к",https://roscontrol.com/files/images/products/f6/56/f656bf1c3b242b79a34b_product_category_2a6aa128.jpg,https://roscontrol.com/product/maslyanaya-riba-amore-hk/,0,3,75,40,
252, Рыба и морепродукты , Копченая рыба ," Мойва ""Рыбная история"" х/к",https://roscontrol.com/files/images/products/71/96/719641265e32e290f8a1_product_category_2a6aa128.jpg,https://roscontrol.com/product/moyva-ribnaya-istoriya-hk/,75,30,55,25,
253, Рыба и морепродукты , Копченая рыба ," Масляная рыба ""Океан"" х/к",https://roscontrol.com/files/images/products/8e/95/8e95cdbbdbd45def13c2_product_category_2a6aa128.jpg,https://roscontrol.com/product/maslyanaya-riba-okean-hk/,,,,,
254, Рыба и морепродукты , Копченая рыба ," Масляная рыба ""Меридиан"" х/к",https://roscontrol.com/files/images/products/7a/99/7a99216c66b1088c2a2c_product_category_2a6aa128.jpg,https://roscontrol.com/product/maslyanaya-riba-meridian-hk/,,,,,
255, Рыба и морепродукты , Копченая рыба ," Скумбрия Billa, х/к",https://roscontrol.com/files/images/products/89/f0/89f04083897f0e70a566_product_category_2a6aa128.jpg,https://roscontrol.com/product/skumbriya-billa-hk/,,,,,
256, Рыба и морепродукты , Копченая рыба ," Скумбрия ""Fish Fabric / Русскiй буфетъ"", х/к",https://roscontrol.com/files/images/products/6e/7f/6e7fba78194f3623243a_product_category_2a6aa128.jpg,https://roscontrol.com/product/skumbriya-fish-fabric-russkiy-bufet-hk/,,,,,
257, Рыба и морепродукты , Копченая рыба ," Скумбрия ""А`море"" х/к",https://roscontrol.com/files/images/products/44/80/44806d91a70ad2764aeb_product_category_2a6aa128.jpg,https://roscontrol.com/product/skumbriya-amore-hk/,,,,,
258, Рыба и морепродукты , Копченая рыба ," Скумбрия ""СТМ"" х/к",https://roscontrol.com/files/images/products/12/fd/12fda4881b5729c31a8a_product_category_2a6aa128.jpg,https://roscontrol.com/product/skumbriya-stm-hk/,,,,,
259, Рыба и морепродукты , Копченая рыба ," Скумбрия ""Балтийский берег"" х/к",https://roscontrol.com/files/images/products/17/04/17049f8b361040ee98b0_product_category_2a6aa128.jpg,https://roscontrol.com/product/skumbriya-baltiyskiy-bereg-hk/,,,,,
260, Рыба и морепродукты , Копченая рыба ," Мойва ""Каждый день"" х/к",https://roscontrol.com/files/images/products/9e/e8/9ee854a5c2ddc1791036_product_category_2a6aa128.jpg,https://roscontrol.com/product/moyva-kagdiy-den-hk/,,,,,
261, Рыба и морепродукты , Копченая рыба , Мойва Leor х/к,https://roscontrol.com/files/images/products/b5/18/b5181acad87ef5bada8d_product_category_2a6aa128.jpg,https://roscontrol.com/product/moyva-leor-hk/,,,,,
262, Рыба и морепродукты , Копченая рыба ," Мойва ""Томилинская"" х/к",https://roscontrol.com/files/images/products/c9/01/c901f21c42ded9ee80cf_product_category_2a6aa128.jpg,https://roscontrol.com/product/moyva-tomilinskaya-hk/,,,,,
263, Рыба и морепродукты , Копченая рыба ," Скумбрия ""Олива"" х/к",https://roscontrol.com/files/images/products/0b/58/0b58781d167b61f05df5_product_category_2a6aa128.jpg,https://roscontrol.com/product/skumbriya-oliva-hk/,,,,,
264, Рыба и морепродукты , Копченая рыба , Скумбрия Fish House х/к,https://roscontrol.com/files/images/products/5a/e9/5ae9ee1e17cbbe688d66_product_category_2a6aa128.jpg,https://roscontrol.com/product/skumbriya-fish-house-hk/,,,,,
265, Рыба и морепродукты , Копченая рыба ," Скумбрия холодного копчения ""Д"" кусочки",https://roscontrol.com/files/images/products/46/cd/46cdb3490c9f55ae7ad6_product_category_2a6aa128.jpg,https://roscontrol.com/product/skumbriia-kholodnogo-kopcheniia-d-kusochki/,,,,,
266, Рыба и морепродукты , Морская капуста ,"Салат из морской капусты ""Спецзаказ""",https://roscontrol.com/files/images/products/d4/03/d40315ebe44ebd37feb9_product_category_2a6aa128.jpg,https://roscontrol.com/product/salat-iz-morskoy-kapusti-spetszakaz/,71,41,65,77,66
267, Рыба и морепродукты , Морская капуста ,"Салат из морской капусты ""Морская миля""",https://roscontrol.com/files/images/products/7b/14/7b14faa38ed12dc4d973_product_category_2a6aa128.jpg,https://roscontrol.com/product/salat-iz-morskoy-kapusti-morskaya-milya/,59,38,65,63,57
268, Рыба и морепродукты , Морская капуста ,"Салат из морской капусты ""Морская радуга""",https://roscontrol.com/files/images/products/a5/41/a5418f332eb377c1666a_product_category_2a6aa128.jpg,https://roscontrol.com/product/salat-iz-morskoy-kapusti-morskaya-raduga/,80,40,65,68,65
269, Рыба и морепродукты , Морская капуста ,"Салат из морской капусты ""Доброфлот""",https://roscontrol.com/files/images/products/7f/9a/7f9ae8ea2a92e2e742c2_product_category_2a6aa128.jpg,https://roscontrol.com/product/salat-iz-morskoy-kapusti-dobroflot/,70,41,60,80,65
270, Рыба и морепродукты , Морская капуста ,"Салат из морской капусты ""5 морей""",https://roscontrol.com/files/images/products/4d/20/4d2035cdbdda3b2b1b96_product_category_2a6aa128.jpg,https://roscontrol.com/product/salat-iz-morskoy-kapusti-5-morey/,82,39,65,71,67
271, Рыба и морепродукты , Морская капуста ,"Салат из морской капусты ""Капитан вкусов""",https://roscontrol.com/files/images/products/cf/e0/cfe0c7b165ae93d8b8d1_product_category_2a6aa128.jpg,https://roscontrol.com/product/salat-iz-morskoy-kapusti-kapitan-vkusov/,81,29,60,43,55
272, Рыба и морепродукты , Морская капуста ,"Салат из морской капусты ""Беринг""",https://roscontrol.com/files/images/products/01/55/015570c96fe183129e4d_product_category_2a6aa128.jpg,https://roscontrol.com/product/salat-iz-morskoy-kapusti-bering/,83,35,65,54,61
273, Рыба и морепродукты , Морская капуста ,"Салат из морской капусты ""Морской котик""",https://roscontrol.com/files/images/products/5c/65/5c656902ce6a521a83ea_product_category_2a6aa128.jpg,https://roscontrol.com/product/morskaya-kapusta-morskoy-kotik/,85,25,60,47,
274, Рыба и морепродукты , Вяленая рыба ,"Вобла ""Блесна / Дикси"" вяленая",https://roscontrol.com/files/images/products/95/a5/95a59d78f20c25f5698e_product_category_2a6aa128.jpg,https://roscontrol.com/product/vobla-blesna-diksi-vyalenaya/,41,65,89,18,
275, Рыба и морепродукты , Вяленая рыба ,Вобла Plesk вяленая,https://roscontrol.com/files/images/products/a3/99/a3999efbd59fe209d7cd_product_category_2a6aa128.jpg,https://roscontrol.com/product/vobla-plesk-vyalenaya/,42,65,78,17,
276, Рыба и морепродукты , Вяленая рыба ,"Вобла ""Фландерр / МастерСнэк"" вяленая",https://roscontrol.com/files/images/products/6f/91/6f91188c128c3c7f7ee8_product_category_2a6aa128.jpg,https://roscontrol.com/product/vobla-flanderr-mastersnek-vyalenaya/,32,50,70,21,
277, Рыба и морепродукты , Вяленая рыба ,"Вобла ""Олива"" вяленая",https://roscontrol.com/files/images/products/e2/4c/e24c3295af8c4be4a2de_product_category_2a6aa128.jpg,https://roscontrol.com/product/vobla-oliva-vyalenaya/,32,55,63,19,
278, Рыба и морепродукты , Вяленая рыба ,"Вобла ""Вяльково"" вяленая",https://roscontrol.com/files/images/products/79/f6/79f6a1c9a33072ceedb2_product_category_2a6aa128.jpg,https://roscontrol.com/product/vobla-vyalkovo-vyalenaya/,42,75,82,14,
279, Рыба и морепродукты , Свежая рыба ,"Карп ""Перекресток"" живой",https://roscontrol.com/files/images/products/65/3d/653dffc246f38935cfdf_product_category_2a6aa128.jpg,https://roscontrol.com/product/karp-perekrestok-givoy/,54,52,90,54,61
280, Рыба и морепродукты , Свежая рыба ,"Карп ""Ашан"" живой",https://roscontrol.com/files/images/products/17/41/174167cddfde30ab241f_product_category_2a6aa128.jpg,https://roscontrol.com/product/karp-ashan-givoy/,51,52,90,62,62
281, Рыба и морепродукты , Свежая рыба ,Карп Selgros живой,https://roscontrol.com/files/images/products/98/bb/98bb426a21238463a957_product_category_2a6aa128.jpg,https://roscontrol.com/product/karp-selgros-givoy/,78,52,90,62,70
282, Рыба и морепродукты , Свежая рыба ,Карп Metro живой,https://roscontrol.com/files/images/products/f5/6b/f56b90aa225a2a04b34c_product_category_2a6aa128.jpg,https://roscontrol.com/product/karp-metro-ohlagdenniy/,76,52,90,52,67
283, Рыба и морепродукты , Свежая рыба ,"Карп ""О`кей"" живой",https://roscontrol.com/files/images/products/23/cd/23cd0dcb58a48270149d_product_category_2a6aa128.jpg,https://roscontrol.com/product/karp-okey-givoy/,43,52,90,13,
284, Рыба и морепродукты , Свежая рыба ,"Карп ""Глобус живой",https://roscontrol.com/files/images/products/b4/f1/b4f159fb2bcd0364f2bc_product_category_2a6aa128.jpg,https://roscontrol.com/product/karp-globus-ohlagdenniy/,72,31,90,38,
